#!,Workbook:,Custom,Custom
#!,To play this data back: Open the original Excel workbook file then click the *Import Data File* button in the *Data Streamer* ribbon and navigate to this file.
#!,For more information visit http://aka.ms/hackingstem/
time [ms], BMP temp [degC], BMP pres [mbar], BMP alt [m], BNO x [deg], BNO y [deg], BNO z [deg], BNO xa [m/s^2], BNO ya [], BNO za [], BNO xg [rad/s], BNO yg [], BNO zg [], BNO xm [uT], BNO ym [], BNO zm [], GPS lat [deg.min], GPS lon [deg.min], GPS speed [m/s], GPS angle [deg], GPS alt [m], GPS sat [#], ICM temp [degC], ICM accel x [m/s^2], ICM accel y [m/s^2], ICM accel z [m/s^2], ICM gyro x [rad/s], ICM gyro y [rad/s], ICM gyro z [rad/s], ICM mag x [], ICM mag y [], ICM mag z []
100365, 23.11, 994.25, 159.44, 165.69, 0.31, 174.00, 0.07, -1.23, -9.65, 0.07, -1.23, -9.65, 0.07, -1.23, -9.65, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.45, -0.18, -0.16, -9.93, 0.01, 0.00, 0.00, -7.80, 21.60, -67.20
100411, 23.11, 994.24, 159.49, 165.69, 0.31, 173.94, 0.07, -1.21, -9.64, 0.07, -1.21, -9.64, 0.08, -1.19, -9.66, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, -0.17, -0.13, -9.93, 0.01, 0.00, 0.00, -7.80, 21.60, -67.20
100463, 23.11, 994.25, 159.43, 165.69, 0.31, 173.94, 0.10, -1.21, -9.63, 0.10, -1.21, -9.63, 0.10, -1.21, -9.63, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.55, -0.18, -0.10, -9.97, 0.01, 0.01, -0.00, -7.80, 21.60, -67.20
100507, 23.11, 994.24, 159.46, 165.69, 0.31, 173.87, 0.10, -1.21, -9.63, 0.10, -1.21, -9.63, 0.10, -1.21, -9.63, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.69, -0.18, -0.14, -9.92, 0.01, 0.01, -0.00, -7.80, 21.60, -67.20
100553, 23.11, 994.25, 159.44, 165.69, 0.31, 173.87, 0.08, -1.21, -9.63, 0.09, -1.21, -9.65, 0.09, -1.21, -9.65, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.88, -0.13, -0.14, -9.94, 0.01, 0.00, -0.00, -7.80, 21.60, -67.20
100600, 23.11, 994.25, 159.43, 165.69, 0.31, 173.87, 0.08, -1.21, -9.66, 0.08, -1.21, -9.66, 0.08, -1.21, -9.66, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.93, -0.18, -0.13, -9.93, 0.01, 0.01, 0.00, -7.65, 21.30, -69.15
100644, 23.11, 994.24, 159.46, 165.69, 0.31, 173.81, 0.06, -1.21, -9.64, 0.06, -1.21, -9.64, 0.06, -1.21, -9.64, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, -0.15, -0.12, -9.92, 0.01, 0.01, -0.00, -7.65, 21.30, -69.15
100695, 23.11, 994.24, 159.45, 165.69, 0.31, 173.81, 0.08, -1.21, -9.65, 0.08, -1.21, -9.65, 0.08, -1.21, -9.65, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, -0.16, -0.15, -10.02, 0.01, 0.01, 0.00, -7.35, 22.50, -67.35
100742, 23.11, 994.24, 159.48, 165.69, 0.31, 173.75, 0.08, -1.22, -9.64, 0.08, -1.22, -9.64, 0.08, -1.22, -9.65, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.59, -0.19, -0.14, -9.99, 0.01, 0.00, 0.00, -7.35, 22.50, -67.35
100785, 23.11, 994.24, 159.47, 165.69, 0.31, 173.75, 0.08, -1.22, -9.66, 0.08, -1.22, -9.66, 0.08, -1.22, -9.66, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.88, -0.15, -0.11, -9.99, 0.01, 0.01, -0.00, -8.10, 22.05, -68.40
100834, 23.11, 994.24, 159.51, 165.69, 0.31, 173.75, 0.09, -1.20, -9.65, 0.07, -1.21, -9.64, 0.07, -1.21, -9.64, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.93, -0.13, -0.11, -9.92, 0.01, 0.00, -0.00, -8.10, 22.05, -68.40
100876, 23.11, 994.24, 159.46, 165.69, 0.31, 173.69, 0.08, -1.22, -9.63, 0.08, -1.22, -9.63, 0.08, -1.22, -9.63, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, -0.19, -0.15, -9.87, 0.01, 0.00, -0.00, -7.35, 22.80, -67.35
100927, 23.11, 994.24, 159.46, 165.69, 0.31, 173.69, 0.06, -1.22, -9.65, 0.06, -1.22, -9.65, 0.06, -1.22, -9.65, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 25.12, -0.17, -0.11, -10.00, 0.01, 0.01, 0.00, -7.35, 22.80, -67.35
100972, 23.11, 994.24, 159.45, 165.69, 0.31, 173.69, 0.08, -1.20, -9.65, 0.08, -1.20, -9.65, 0.08, -1.20, -9.65, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.93, -0.22, -0.11, -9.96, 0.01, 0.01, -0.00, -7.35, 22.80, -67.35
101020, 23.11, 994.24, 159.45, 165.69, 0.37, 173.62, 0.07, -1.22, -9.66, 0.07, -1.22, -9.66, 0.07, -1.22, -9.66, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.59, -0.21, -0.13, -9.90, 0.01, 0.00, -0.00, -6.90, 21.30, -68.10
101065, 23.11, 994.25, 159.44, 165.69, 0.37, 173.62, 0.06, -1.21, -9.66, 0.06, -1.21, -9.66, 0.06, -1.21, -9.66, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.59, -0.18, -0.10, -9.95, 0.01, 0.00, -0.00, -6.90, 21.30, -68.10
101111, 23.11, 994.25, 159.39, 165.69, 0.37, 173.62, 0.06, -1.21, -9.68, 0.06, -1.21, -9.68, 0.06, -1.21, -9.68, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, -0.11, -0.11, -10.00, 0.01, 0.00, -0.00, -7.50, 21.60, -67.95
101164, 23.11, 994.25, 159.44, 165.69, 0.37, 173.62, 0.09, -1.21, -9.67, 0.09, -1.21, -9.67, 0.09, -1.22, -9.61, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.74, -0.13, -0.12, -9.95, 0.01, 0.01, 0.00, -7.50, 21.60, -67.95
101209, 23.11, 994.25, 159.44, 165.69, 0.37, 173.56, 0.05, -1.22, -9.67, 0.05, -1.22, -9.67, 0.05, -1.22, -9.67, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.74, -0.30, -0.17, -9.66, 0.00, 0.01, 0.00, -6.75, 21.15, -67.95
101255, 23.11, 994.25, 159.37, 165.69, 0.37, 173.56, 0.31, -1.16, -9.23, 0.04, -1.22, -9.71, 0.04, -1.22, -9.71, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.93, -0.30, -0.15, -9.58, 0.01, 0.03, -0.00, -6.75, 21.15, -67.95
101301, 23.11, 994.25, 159.39, 165.69, 0.37, 173.56, 0.02, -1.24, -9.65, 0.02, -1.24, -9.65, 0.02, -1.24, -9.65, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.93, -0.38, -0.11, -9.80, 0.01, -0.00, -0.00, -6.75, 21.15, -67.95
101354, 23.11, 994.24, 159.45, 165.69, 0.37, 173.56, 0.16, -1.18, -9.51, 0.16, -1.18, -9.51, 0.16, -1.18, -9.51, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.88, -0.19, -0.12, -9.95, 0.01, 0.00, 0.00, -6.75, 21.15, -67.95
101398, 23.11, 994.25, 159.37, 165.69, 0.37, 173.50, 0.06, -1.20, -9.68, 0.06, -1.20, -9.68, 0.06, -1.20, -9.68, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, -0.19, -0.07, -10.07, 0.04, 0.00, 0.00, -6.75, 21.15, -67.95
101444, 23.11, 994.25, 159.42, 165.75, 0.37, 173.56, 0.15, -1.02, -9.24, 0.15, -1.02, -9.24, 0.15, -1.02, -9.24, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.45, -0.15, 0.06, -10.35, -0.06, -0.01, -0.01, -6.75, 21.15, -67.95
101491, 23.11, 994.25, 159.41, 165.69, 0.37, 173.44, -0.87, -1.34, -9.86, -0.87, -1.34, -9.86, -0.87, -1.34, -9.86, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, 0.81, 0.10, -10.05, 0.06, 0.02, 0.08, -6.60, 21.00, -68.70
101534, 23.11, 994.25, 159.41, 165.75, 0.37, 173.50, 1.03, -1.42, -9.65, 1.03, -1.42, -9.65, 1.03, -1.42, -9.65, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.88, -0.52, -0.07, -9.87, 0.05, 0.01, -0.14, -6.60, 21.00, -68.70
101584, 23.11, 994.24, 159.46, 165.44, 0.44, 173.56, -0.53, -1.22, -9.54, -0.53, -1.22, -9.54, -0.53, -1.22, -9.54, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, -0.08, -0.42, -9.98, -0.03, -0.02, -0.00, -6.75, 22.65, -67.50
101628, 23.11, 994.24, 159.45, 165.44, 0.44, 173.50, 0.00, -0.78, -9.61, 0.00, -0.78, -9.61, 0.00, -0.78, -9.61, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.93, 0.20, -0.44, -9.95, 0.00, -0.01, -0.04, -6.75, 22.65, -67.50
101676, 23.11, 994.24, 159.48, 165.31, 0.50, 173.44, 0.10, -1.35, -9.82, 0.10, -1.35, -9.82, 0.10, -1.35, -9.82, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.88, -0.17, 0.09, -10.15, -0.03, -0.24, -0.09, -6.75, 22.65, -67.50
101721, 23.11, 994.24, 159.52, 165.12, 1.37, 173.31, 0.09, -1.40, -9.77, 0.09, -1.40, -9.77, 0.09, -1.40, -9.77, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.45, -0.31, -0.23, -9.73, -0.12, -0.60, -0.02, -7.65, 20.55, -67.35
101767, 23.11, 994.24, 159.46, 165.12, 2.69, 173.00, 0.38, -1.18, -10.16, 0.39, -1.10, -10.25, 0.39, -1.10, -10.25, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, -0.58, -0.23, -10.35, 0.09, -0.55, -0.04, -7.65, 20.55, -67.35
101818, 23.11, 994.24, 159.47, 165.19, 4.31, 173.19, 0.83, -0.97, -9.89, 0.83, -0.97, -9.89, 0.83, -0.97, -9.89, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.93, -1.14, -0.41, -10.07, 0.24, -0.42, -0.01, -4.20, 22.65, -67.20
101866, 23.11, 994.25, 159.43, 165.31, 5.62, 173.75, 0.97, -0.90, -9.80, 0.97, -0.90, -9.80, 0.97, -0.90, -9.80, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.88, -1.23, -0.50, -10.07, 0.21, -0.57, 0.07, -4.20, 22.65, -67.20
101912, 23.11, 994.25, 159.41, 165.62, 7.19, 174.31, 0.93, -1.05, -8.41, 0.93, -1.05, -8.41, 0.93, -1.05, -8.41, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, -1.10, -0.21, -8.81, 0.04, -0.39, 0.10, -3.90, 20.40, -70.35
101958, 23.11, 994.25, 159.43, 165.87, 7.94, 174.31, 1.41, -0.95, -9.61, 1.51, -0.97, -9.83, 1.51, -0.97, -9.83, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.69, -1.88, -0.57, -10.60, 0.09, -0.14, 0.12, -3.90, 20.40, -70.35
102001, 23.11, 994.25, 159.40, 166.25, 8.25, 174.56, 2.07, -0.74, -10.36, 2.07, -0.74, -10.36, 2.07, -0.74, -10.36, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.93, -1.79, -0.42, -10.19, 0.27, 0.16, 0.01, -2.25, 21.30, -69.15
102053, 23.11, 994.25, 159.43, 166.31, 8.00, 175.25, 1.85, -1.01, -9.56, 1.85, -1.01, -9.56, 1.85, -1.01, -9.56, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.74, -1.53, -0.34, -9.84, 0.27, 0.01, -0.04, -2.25, 21.30, -69.15
102096, 23.11, 994.25, 159.42, 166.25, 8.00, 175.87, 1.65, -1.43, -9.59, 1.65, -1.43, -9.59, 1.65, -1.43, -9.59, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, -1.57, 0.13, -10.21, 0.13, 0.15, -0.06, -3.30, 21.75, -70.20
102143, 23.11, 994.25, 159.43, 166.12, 7.62, 176.31, 1.29, -1.30, -9.58, 1.29, -1.30, -9.58, 1.29, -1.30, -9.58, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.69, -1.30, -0.17, -9.58, -0.05, 0.36, -0.03, -3.30, 21.75, -70.20
102186, 23.11, 994.25, 159.44, 166.00, 6.81, 176.19, 1.11, -1.17, -8.81, 1.11, -1.17, -8.81, 1.11, -1.17, -8.81, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, -1.26, -0.71, -9.36, -0.21, 0.29, -0.02, -4.05, 19.80, -69.45
102236, 23.11, 994.25, 159.40, 165.87, 5.94, 175.56, 0.89, -0.77, -9.16, 0.89, -0.77, -9.16, 0.89, -0.77, -9.16, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.59, -1.06, -0.47, -9.31, -0.20, 0.06, -0.02, -4.05, 19.80, -69.45
102280, 23.11, 994.25, 159.42, 165.81, 5.81, 175.06, 0.73, -0.59, -9.70, 0.73, -0.59, -9.70, 0.73, -0.59, -9.70, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.59, -0.81, -0.81, -9.55, 0.04, 0.12, -0.04, -4.05, 19.80, -69.45
102328, 23.11, 994.24, 159.47, 165.69, 5.50, 175.12, 0.71, -0.60, -9.17, 0.71, -0.60, -9.17, 0.71, -0.60, -9.17, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.88, -0.82, -0.52, -9.60, 0.14, -0.05, -0.05, -4.05, 19.80, -69.45
102373, 23.11, 994.25, 159.42, 165.62, 5.62, 175.50, 0.57, -1.10, -9.50, 0.57, -1.10, -9.50, 0.57, -1.10, -9.50, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, -0.99, -0.27, -10.19, -0.03, 0.05, -0.00, -4.05, 19.80, -69.45
102419, 23.11, 994.26, 159.33, 165.62, 5.62, 175.44, 1.09, -0.76, -9.85, 1.13, -0.82, -9.77, 1.13, -0.82, -9.77, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, -1.13, -0.26, -10.02, -0.00, 0.10, -0.01, -4.05, 19.80, -69.45
102471, 23.11, 994.26, 159.33, 165.56, 5.37, 175.37, 1.01, -1.08, -9.66, 1.01, -1.08, -9.66, 1.01, -1.08, -9.66, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, -1.10, -0.32, -9.96, -0.01, 0.08, -0.03, -4.05, 19.80, -69.45
102518, 23.11, 994.25, 159.38, 165.44, 5.19, 175.31, 1.05, -0.56, -9.69, 1.05, -0.56, -9.69, 1.05, -0.56, -9.69, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, -1.01, -0.39, -10.04, 0.03, 0.07, -0.06, -3.60, 20.40, -69.30
102564, 23.11, 994.24, 159.45, 165.31, 5.12, 175.37, 0.91, -1.12, -9.76, 0.91, -1.12, -9.76, 0.91, -1.12, -9.76, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.74, -1.05, -0.24, -9.92, 0.13, -0.05, -0.10, -3.60, 20.40, -69.30
102610, 23.11, 994.24, 159.49, 165.12, 5.25, 175.62, 0.80, -0.87, -9.20, 0.93, -0.76, -9.13, 0.93, -0.76, -9.13, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.88, -0.77, -0.69, -9.58, 0.07, 0.03, -0.05, -3.60, 21.90, -70.35
102654, 23.11, 994.24, 159.50, 164.94, 5.12, 175.87, 0.77, -0.85, -9.20, 0.77, -0.85, -9.20, 0.77, -0.85, -9.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, -0.92, -0.41, -9.68, -0.07, 0.09, 0.01, -3.60, 21.90, -70.35
102705, 23.11, 994.25, 159.39, 164.94, 4.94, 175.62, 0.79, -0.66, -9.66, 0.79, -0.66, -9.66, 0.79, -0.66, -9.66, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.93, -0.82, -0.79, -10.27, -0.04, 0.09, 0.04, -3.75, 22.05, -69.45
102749, 23.11, 994.25, 159.40, 165.00, 4.75, 175.56, 0.72, -0.55, -9.75, 0.72, -0.55, -9.75, 0.72, -0.55, -9.75, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.88, -0.91, -0.82, -9.98, 0.01, 0.07, 0.06, -3.75, 22.05, -69.45
102795, 23.11, 994.25, 159.37, 165.12, 4.62, 175.62, 0.76, -0.13, -9.91, 0.76, -0.13, -9.91, 0.76, -0.13, -9.91, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.69, -1.32, -1.35, -9.76, 0.11, 0.02, 0.02, -4.50, 21.30, -69.45
102838, 23.11, 994.25, 159.38, 165.12, 4.56, 175.87, 1.64, 0.44, -8.65, 1.64, 0.44, -8.65, 1.64, 0.44, -8.65, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.69, -1.65, -1.79, -8.69, 0.00, -0.10, -0.12, -4.50, 21.30, -69.45
102883, 23.11, 994.25, 159.41, 164.87, 4.94, 175.87, 2.26, 0.12, -7.79, 2.26, 0.12, -7.79, 2.26, 0.12, -7.79, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.59, -2.10, -1.18, -9.80, -0.20, -0.43, -0.37, -3.75, 21.75, -69.45
102933, 23.11, 994.25, 159.43, 164.00, 6.19, 175.37, 0.98, -1.55, -11.29, 0.98, -1.55, -11.29, 0.98, -1.55, -11.29, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.74, -1.45, 0.15, -11.71, -0.26, -0.24, -0.19, -3.75, 21.75, -69.15
102981, 23.11, 994.24, 159.48, 163.25, 6.94, 174.75, 1.31, -0.87, -10.80, 1.31, -0.87, -10.80, 1.44, -1.09, -10.52, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.69, -2.09, 0.11, -10.92, -0.14, 0.26, -0.20, -3.75, 21.75, -69.15
103027, 23.11, 994.24, 159.45, 162.56, 6.25, 174.44, 1.14, -1.79, -11.04, 1.14, -1.79, -11.04, 1.14, -1.79, -11.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.93, -1.65, 0.49, -11.07, 0.05, 0.34, -0.25, -3.00, 23.55, -68.40
103073, 23.11, 994.25, 159.41, 161.94, 5.44, 174.62, 0.94, -2.19, -10.16, 0.94, -2.19, -10.16, 0.94, -2.19, -10.16, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, -0.58, 1.05, -10.20, 0.06, 0.47, -0.21, -3.00, 23.55, -68.40
103123, 23.11, 994.25, 159.43, 161.31, 4.31, 174.75, 1.59, -2.19, -9.82, 1.59, -2.19, -9.82, 1.59, -2.19, -9.82, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.69, -1.17, 0.95, -10.48, -0.11, 0.35, -0.18, -1.50, 24.00, -68.10
103171, 23.11, 994.25, 159.44, 160.75, 3.44, 174.50, 0.61, -1.67, -10.26, 0.61, -1.67, -10.26, 0.61, -1.67, -10.26, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, -0.41, -0.09, -10.37, -0.00, 0.46, -0.18, -1.50, 24.00, -68.10
103214, 23.11, 994.24, 159.45, 160.25, 2.44, 174.50, 0.30, -1.07, -9.39, 0.30, -1.07, -9.39, 0.30, -1.07, -9.39, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, -0.32, -0.09, -10.01, -0.06, 0.69, -0.18, -1.50, 24.00, -68.10
103263, 23.11, 994.25, 159.41, 159.56, 0.62, 174.37, 0.27, -1.21, -9.83, 0.11, -0.67, -10.27, 0.11, -0.67, -10.27, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 25.07, -0.26, -0.89, -11.03, -0.19, 0.65, 0.01, -1.50, 24.00, -68.10
103307, 23.11, 994.25, 159.39, 159.44, -1.19, 173.87, -0.33, -0.77, -10.46, -0.33, -0.77, -10.46, -0.33, -0.77, -10.46, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, 0.45, 0.02, -9.84, -0.01, 0.86, 0.07, -1.50, 24.00, -68.10
103361, 23.11, 994.25, 159.36, 159.37, -3.44, 174.00, -0.84, -1.51, -9.39, -0.84, -1.51, -9.39, -0.84, -1.51, -9.39, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, 1.27, 0.30, -9.35, 0.21, 0.55, -0.03, -1.50, 24.00, -68.10
103405, 23.11, 994.25, 159.37, 159.25, -4.69, 174.44, -1.28, -1.04, -8.99, -1.28, -1.04, -8.99, -1.28, -1.04, -8.99, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 25.07, 1.15, -0.29, -9.44, 0.06, 0.49, 0.06, -5.55, 22.50, -71.25
103452, 23.11, 994.24, 159.45, 159.31, -6.12, 174.62, -1.56, -1.43, -8.90, -1.56, -1.43, -8.90, -1.56, -1.43, -8.90, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, 1.67, 0.15, -8.99, 0.08, 0.42, 0.05, -5.55, 22.50, -71.25
103495, 23.11, 994.24, 159.49, 159.31, -7.06, 174.75, -1.80, -1.32, -8.15, -1.80, -1.32, -8.15, -1.80, -1.32, -8.15, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.74, 1.68, -0.14, -8.68, 0.00, 0.17, -0.04, -8.40, 21.30, -70.95
103538, 23.11, 994.24, 159.49, 159.19, -7.69, 174.75, -1.48, -1.08, -8.77, -1.48, -1.08, -8.77, -1.48, -1.08, -8.77, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.55, 1.51, -0.14, -9.48, -0.04, 0.14, -0.11, -8.40, 21.30, -70.95
103588, 23.11, 994.24, 159.51, 158.87, -8.06, 174.50, -1.88, -1.62, -8.64, -1.88, -1.62, -8.64, -1.88, -1.62, -8.64, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.40, 2.06, 0.36, -9.11, -0.27, 0.23, -0.14, -8.40, 20.55, -70.20
103634, 23.11, 994.23, 159.56, 158.56, -8.50, 173.81, -2.36, -1.59, -8.23, -2.36, -1.59, -8.23, -2.36, -1.59, -8.23, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.93, 2.26, 0.14, -8.47, -0.31, 0.10, -0.16, -8.40, 20.55, -70.20
103682, 23.11, 994.23, 159.57, 158.19, -8.81, 172.87, -2.20, -1.50, -9.30, -2.20, -1.50, -9.30, -2.20, -1.50, -9.30, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.88, 1.90, 0.25, -9.37, 0.20, 0.09, -0.20, -8.40, 20.55, -70.20
103726, 23.11, 994.23, 159.61, 157.69, -8.81, 173.00, -1.96, -1.75, -9.36, -1.96, -1.75, -9.36, -1.96, -1.75, -9.36, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, 2.13, 0.41, -9.42, 0.51, 0.14, -0.33, -7.65, 22.05, -69.75
103776, 23.11, 994.23, 159.58, 156.44, -9.00, 174.44, -1.72, -0.75, -8.89, -1.72, -0.75, -8.89, -1.72, -0.75, -8.89, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.98, 1.76, -0.88, -9.55, 0.33, -0.10, -0.32, -7.65, 22.05, -69.75
103824, 23.11, 994.23, 159.55, 155.62, -8.75, 175.12, -2.04, -0.07, -8.80, -2.04, -0.07, -8.80, -2.02, -0.18, -8.71, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.93, 1.70, -1.02, -9.48, -0.15, -0.08, -0.10, -7.80, 20.85, -70.35
103867, 23.11, 994.23, 159.58, 155.25, -8.50, 174.87, -1.86, -0.46, -8.82, -1.86, -0.46, -8.82, -1.86, -0.46, -8.82, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.69, 1.50, -0.90, -9.39, -0.27, 0.05, 0.06, -7.80, 20.85, -70.35
103915, 23.11, 994.23, 159.61, 155.44, -8.63, 174.31, -1.48, -0.64, -9.75, -1.68, -0.62, -10.54, -1.68, -0.62, -10.54, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, 1.75, -0.70, -10.57, 0.05, -0.46, 0.12, -8.40, 22.05, -70.50
103960, 23.11, 994.23, 159.58, 155.87, -7.62, 174.37, -1.25, -0.81, -11.09, -1.25, -0.81, -11.09, -1.25, -0.81, -11.09, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.98, 1.17, -0.38, -11.28, 0.28, -0.43, 0.04, -8.40, 22.05, -70.50
104013, 23.11, 994.24, 159.53, 156.06, -6.31, 175.12, -1.35, -1.23, -10.45, -1.35, -1.23, -10.45, -1.35, -1.23, -10.45, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, 1.16, -0.19, -10.51, 0.06, 0.11, 0.10, -7.80, 20.10, -71.10
104056, 23.11, 994.23, 159.54, 156.25, -6.44, 175.31, -1.27, -1.09, -9.81, -1.27, -1.09, -9.81, -1.27, -1.09, -9.81, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, 1.15, -0.20, -10.07, -0.00, 0.15, 0.12, -7.80, 20.10, -71.10
104104, 23.11, 994.22, 159.62, 156.56, -6.87, 175.37, -1.30, -1.25, -9.52, -1.30, -1.25, -9.52, -1.30, -1.25, -9.52, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, 1.29, -0.11, -10.29, -0.14, 0.14, 0.07, -5.10, 20.25, -69.75
104148, 23.11, 994.22, 159.63, 156.75, -7.25, 175.12, -1.25, -1.11, -9.67, -1.25, -1.11, -9.67, -1.25, -1.11, -9.67, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.98, 1.42, -0.40, -9.51, 0.04, 0.12, 0.08, -5.10, 20.25, -69.75
104190, 23.11, 994.22, 159.64, 156.94, -7.75, 175.12, -1.78, -0.65, -9.12, -1.78, -0.65, -9.12, -1.78, -0.65, -9.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.88, 1.72, -0.53, -9.28, 0.10, 0.11, -0.03, -5.10, 20.25, -69.75
104240, 23.11, 994.23, 159.61, 156.81, -7.94, 175.37, -1.53, -0.60, -9.07, -1.53, -0.60, -9.07, -1.53, -0.60, -9.07, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.93, 1.43, -0.68, -9.47, 0.18, -0.13, -0.01, -5.10, 20.25, -69.75
104287, 23.11, 994.22, 159.64, 156.81, -7.69, 175.81, -1.48, -0.72, -9.18, -1.35, -0.69, -9.27, -1.35, -0.69, -9.27, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.93, 1.32, -0.63, -9.66, 0.13, -0.17, 0.00, -5.10, 20.25, -69.75
104335, 23.11, 994.23, 159.61, 156.81, -7.25, 176.12, -1.40, -0.76, -9.61, -1.40, -0.76, -9.61, -1.40, -0.76, -9.61, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.93, 1.14, -0.66, -9.98, 0.11, -0.15, 0.01, -5.10, 20.25, -69.75
104379, 23.11, 994.23, 159.55, 156.81, -6.87, 176.44, -1.18, -0.85, -10.11, -1.18, -0.85, -10.11, -1.18, -0.85, -10.11, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.88, 1.13, -0.50, -10.37, 0.16, -0.02, -0.00, -5.10, 20.25, -69.75
