time [ms], BMP temp [degC], BMP pres [], BMP alt [], BNO x [deg], BNO y [deg], BNO z [deg], GPS lat [deg.min], GPS lon [deg.min], GPS speed [m/s], GPS angle [deg], GPS alt [m], ICM temp [degC], ICM accel x [m/s^2], ICM accel y [m/s^2], ICM accel z [m/s^2], ICM gyro x [rad/s], ICM gyro y [rad/s], ICM gyro z [rad/s], ICM mag x [], ICM mag y [], ICM mag z []
220186, 24.56, 996.18, 143.10, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.61, 248.89, 215.90, 5, 26.51, 4.93, -0.08, -8.78, -0.00, 0.00, 0.00, -26.85, 31.05, -63.45
220224, 24.56, 996.18, 143.11, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.61, 248.89, 215.90, 5, 26.56, 4.96, -0.01, -8.86, -0.01, 0.00, 0.01, -26.85, 31.05, -63.45
220264, 24.56, 996.17, 143.17, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.61, 248.89, 215.90, 5, 26.56, 4.88, 0.00, -8.61, -0.00, 0.00, 0.01, -27.00, 32.70, -63.60
220311, 24.57, 996.17, 143.20, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.61, 248.89, 215.90, 5, 26.37, 4.97, -0.07, -8.72, -0.00, 0.01, 0.01, -27.00, 32.70, -63.60
220351, 24.56, 996.16, 143.23, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.61, 248.89, 215.90, 5, 26.32, 4.87, -0.13, -8.69, -0.01, 0.00, 0.01, -27.30, 30.15, -63.60
220391, 24.56, 996.17, 143.20, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.61, 248.89, 215.90, 5, 26.37, 4.95, -0.15, -8.66, 0.00, -0.00, 0.00, -27.30, 30.15, -63.60
220434, 24.56, 996.16, 143.27, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.61, 248.89, 215.90, 5, 26.51, 4.82, -0.07, -8.67, -0.01, -0.00, 0.00, -27.30, 30.15, -63.60
220472, 24.56, 996.16, 143.27, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.61, 248.89, 215.90, 5, 26.56, 4.95, 0.02, -8.72, -0.01, -0.01, 0.00, -27.30, 32.70, -64.65
220513, 24.56, 996.16, 143.30, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.61, 248.89, 215.90, 5, 26.32, 4.91, -0.06, -8.70, -0.00, -0.00, 0.01, -27.30, 32.70, -64.65
220557, 24.56, 996.16, 143.27, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.61, 248.89, 215.90, 5, 26.37, 4.90, -0.17, -8.80, -0.00, -0.01, 0.00, -27.75, 31.95, -64.35
220597, 24.56, 996.16, 143.30, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.61, 248.89, 215.90, 5, 26.32, 4.93, -0.07, -8.70, -0.00, -0.00, 0.01, -27.75, 31.95, -64.35
220635, 24.56, 996.15, 143.32, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.61, 248.89, 215.90, 5, 26.56, 4.91, -0.09, -8.65, -0.00, -0.01, 0.01, -27.75, 31.95, -64.35
220677, 24.56, 996.15, 143.33, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.61, 248.89, 215.90, 5, 26.70, 4.86, -0.05, -8.76, -0.00, -0.01, 0.01, -28.50, 32.40, -64.35
220715, 24.56, 996.16, 143.30, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.51, 4.93, -0.17, -8.75, -0.00, -0.01, 0.00, -28.50, 32.40, -64.35
220755, 24.56, 996.16, 143.28, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.46, 4.84, -0.14, -8.69, 0.00, -0.01, 0.01, -27.75, 31.95, -63.30
220802, 24.56, 996.16, 143.26, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.27, 4.87, -0.03, -8.74, 0.00, 0.00, 0.01, -27.75, 31.95, -63.30
220841, 24.56, 996.16, 143.25, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.37, 4.89, -0.05, -8.77, 0.00, -0.00, 0.00, -27.15, 31.35, -63.75
220879, 24.56, 996.16, 143.23, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.46, 4.90, -0.05, -8.76, -0.01, -0.00, 0.01, -27.15, 31.35, -63.75
220921, 24.56, 996.16, 143.29, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.32, 4.89, -0.09, -8.76, -0.00, 0.00, 0.00, -27.15, 31.35, -63.75
220962, 24.56, 996.16, 143.24, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.56, 4.89, -0.06, -8.66, 0.00, -0.01, 0.00, -27.15, 31.35, -63.75
221002, 24.56, 996.16, 143.27, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.56, 4.95, -0.01, -8.76, -0.01, 0.01, 0.01, -27.15, 31.35, -63.75
221047, 24.56, 996.16, 143.28, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.51, 4.90, -0.06, -8.69, 0.00, -0.00, 0.01, -27.15, 31.35, -63.75
221087, 24.56, 996.16, 143.31, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.65, 4.90, -0.05, -8.66, -0.00, -0.01, 0.01, -27.15, 31.35, -63.75
221126, 24.56, 996.15, 143.34, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.46, 4.84, -0.00, -8.68, -0.00, 0.01, 0.00, -27.15, 31.35, -63.75
221168, 24.56, 996.14, 143.46, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.37, 4.87, -0.03, -8.83, -0.00, 0.00, -0.00, -27.15, 31.35, -63.75
221207, 24.56, 996.14, 143.43, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.46, 4.85, -0.12, -8.68, 0.00, 0.01, 0.00, -27.15, 31.35, -63.75
221247, 24.56, 996.14, 143.42, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.51, 4.88, -0.07, -8.72, -0.00, -0.00, 0.00, -25.35, 32.10, -63.45
221293, 24.56, 996.14, 143.42, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.32, 4.90, -0.07, -8.69, -0.00, -0.00, 0.01, -25.35, 32.10, -63.45
221334, 24.56, 996.14, 143.41, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.27, 4.89, -0.07, -8.77, 0.00, -0.00, 0.01, -25.35, 32.10, -63.45
221372, 24.56, 996.14, 143.41, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.56, 4.84, -0.09, -8.77, 0.00, 0.00, 0.01, -27.75, 31.95, -63.60
221415, 24.56, 996.14, 143.45, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.51, 4.89, -0.05, -8.71, -0.01, -0.01, 0.00, -27.75, 31.95, -63.60
221454, 24.56, 996.14, 143.46, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.56, 4.87, -0.02, -8.68, -0.01, -0.00, 0.01, -27.75, 31.65, -63.60
221495, 24.56, 996.14, 143.46, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.46, 4.94, -0.04, -8.72, -0.01, 0.00, 0.00, -27.75, 31.65, -63.60
221540, 24.56, 996.14, 143.39, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.32, 4.84, -0.10, -8.77, -0.00, 0.00, 0.01, -27.15, 32.10, -63.45
221579, 24.56, 996.14, 143.41, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.37, 4.88, -0.01, -8.73, -0.00, 0.00, 0.00, -27.15, 32.10, -63.45
221618, 24.56, 996.15, 143.39, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.32, 4.89, -0.05, -8.74, 0.00, 0.00, 0.00, -27.15, 32.10, -63.45
221660, 24.56, 996.14, 143.41, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.37, 4.92, -0.07, -8.69, -0.00, 0.00, 0.00, -27.30, 32.40, -63.60
221698, 24.56, 996.14, 143.43, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.46, 4.85, -0.05, -8.70, -0.01, -0.00, 0.01, -27.30, 32.40, -63.60
221738, 24.56, 996.15, 143.39, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.46, 4.92, -0.08, -8.76, -0.01, 0.00, 0.01, -27.30, 32.40, -63.60
221785, 24.56, 996.15, 143.38, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.51, 4.93, -0.06, -8.72, -0.01, 0.00, 0.00, -26.10, 31.80, -63.75
221824, 24.56, 996.15, 143.39, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.32, 4.91, -0.08, -8.72, -0.00, -0.00, 0.00, -26.10, 31.80, -63.75
221862, 24.56, 996.14, 143.42, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.56, 4.87, -0.06, -8.66, 0.00, -0.00, 0.00, -25.80, 32.55, -63.75
221904, 24.56, 996.14, 143.41, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.65, 4.88, -0.10, -8.72, -0.01, -0.01, 0.01, -25.80, 32.55, -63.75
221942, 24.56, 996.14, 143.42, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.37, 4.88, -0.00, -8.70, -0.00, -0.00, 0.01, -27.15, 32.85, -64.20
221981, 24.56, 996.15, 143.34, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.51, 4.89, -0.03, -8.71, -0.00, 0.00, 0.01, -27.15, 32.85, -64.20
222026, 24.56, 996.15, 143.39, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.46, 4.82, -0.09, -8.71, -0.01, -0.00, 0.00, -27.15, 32.85, -64.20
222066, 24.56, 996.14, 143.42, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.37, 4.91, -0.09, -8.70, -0.00, 0.00, 0.00, -26.70, 33.15, -64.35
222105, 24.56, 996.14, 143.44, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.46, 4.85, 0.02, -8.73, -0.00, 0.00, 0.00, -26.70, 33.15, -64.35
222148, 24.56, 996.14, 143.44, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.51, 5.00, -0.08, -8.64, -0.00, 0.00, 0.00, -27.00, 30.90, -63.60
222188, 24.56, 996.14, 143.44, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.51, 4.90, -0.08, -8.59, -0.00, -0.01, 0.00, -27.00, 30.90, -63.60
222226, 24.56, 996.13, 143.48, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.56, 4.78, -0.08, -8.71, -0.00, -0.01, 0.00, -27.00, 30.90, -63.60
222271, 24.56, 996.14, 143.43, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.51, 4.83, -0.11, -8.69, -0.00, -0.00, 0.01, -27.00, 30.90, -63.60
222314, 24.56, 996.14, 143.46, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.56, 4.87, -0.01, -8.67, -0.00, -0.00, 0.01, -27.00, 30.90, -63.60
222352, 24.56, 996.14, 143.45, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.51, 4.97, -0.02, -8.61, -0.01, 0.00, 0.01, -27.00, 30.90, -63.60
222393, 24.56, 996.13, 143.48, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.37, 4.88, -0.08, -8.79, 0.00, -0.01, 0.01, -27.00, 30.90, -63.60
222431, 24.56, 996.14, 143.45, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.56, 4.88, -0.10, -8.73, -0.00, 0.00, 0.00, -27.00, 30.90, -63.60
222471, 24.56, 996.14, 143.47, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.37, 4.93, -0.04, -8.75, -0.01, 0.00, -0.00, -26.40, 34.05, -64.20
222522, 24.56, 996.13, 143.48, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.46, 4.89, 0.00, -8.69, -0.00, -0.00, 0.01, -26.40, 34.05, -64.20
222561, 24.56, 996.14, 143.46, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.27, 4.95, -0.02, -8.72, 0.00, -0.01, 0.01, -27.15, 31.80, -64.20
222601, 24.56, 996.13, 143.50, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.56, 4.85, -0.07, -8.76, -0.00, 0.01, 0.01, -27.15, 31.80, -64.20
222641, 24.56, 996.13, 143.55, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.18, 4.92, -0.03, -8.73, -0.01, 0.00, 0.00, -27.15, 31.80, -64.20
222681, 24.56, 996.12, 143.61, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.37, 4.93, -0.01, -8.63, 0.00, -0.01, 0.01, -26.70, 33.15, -63.60
222721, 24.56, 996.13, 143.55, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.32, 4.81, -0.06, -8.71, 0.00, -0.00, 0.01, -26.70, 33.15, -63.60
222761, 24.56, 996.12, 143.57, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.51, 4.86, -0.09, -8.79, -0.00, -0.01, 0.01, -28.20, 31.80, -63.75
222807, 24.56, 996.13, 143.53, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.46, 4.90, -0.03, -8.76, 0.00, 0.01, 0.00, -28.20, 31.80, -63.75
222845, 24.56, 996.13, 143.55, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.46, 4.92, -0.03, -8.81, -0.00, 0.01, 0.01, -28.20, 31.80, -63.75
222884, 24.56, 996.13, 143.55, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.37, 4.96, -0.02, -8.71, 0.00, -0.01, 0.01, -26.70, 32.70, -64.05
222923, 24.56, 996.12, 143.59, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.46, 4.90, -0.18, -8.67, -0.00, -0.00, 0.01, -26.70, 32.70, -64.05
222963, 24.56, 996.11, 143.66, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.51, 4.80, -0.08, -8.74, 0.00, 0.01, 0.00, -26.70, 31.65, -63.60
223002, 24.56, 996.12, 143.64, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.32, 4.84, 0.00, -8.71, -0.01, 0.00, 0.01, -26.70, 31.65, -63.60
223048, 24.56, 996.12, 143.57, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.46, 4.97, -0.00, -8.67, -0.00, -0.00, 0.00, -27.15, 31.35, -63.75
223086, 24.56, 996.12, 143.57, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.51, 4.93, -0.11, -8.70, -0.01, -0.01, 0.00, -27.15, 31.35, -63.75
223125, 24.56, 996.13, 143.56, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.37, 4.86, -0.12, -8.79, -0.00, -0.01, 0.00, -27.15, 31.35, -63.75
223164, 24.56, 996.13, 143.54, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.37, 4.84, -0.03, -8.66, -0.00, 0.00, 0.00, -26.25, 31.65, -62.25
223203, 24.56, 996.14, 143.48, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.37, 4.88, 0.01, -8.75, -0.00, 0.01, 0.00, -26.25, 31.65, -62.25
223243, 24.56, 996.13, 143.51, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.32, 4.93, -0.09, -8.64, 0.00, -0.00, 0.00, -26.25, 31.65, -62.25
223289, 24.56, 996.13, 143.51, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.46, 4.90, -0.11, -8.68, -0.00, -0.00, 0.00, -27.00, 32.40, -63.60
223327, 24.56, 996.12, 143.57, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.46, 4.83, -0.03, -8.76, -0.00, -0.00, 0.01, -27.00, 32.40, -63.60
223366, 24.56, 996.13, 143.55, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.37, 4.87, -0.04, -8.71, -0.00, 0.00, 0.00, -26.40, 30.60, -63.45
223406, 24.56, 996.12, 143.57, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.46, 4.95, -0.10, -8.67, -0.01, 0.00, 0.01, -26.40, 30.60, -63.45
223444, 24.56, 996.12, 143.62, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.27, 4.85, -0.09, -8.77, -0.01, -0.01, 0.01, -26.40, 30.60, -63.45
223483, 24.56, 996.12, 143.58, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.85, 4.92, -0.07, -8.67, -0.00, -0.01, 0.00, -26.40, 30.60, -63.45
223528, 24.56, 996.12, 143.57, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.51, 4.85, -0.03, -8.65, -0.00, -0.00, 0.01, -26.40, 30.60, -63.45
223566, 24.56, 996.12, 143.63, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.32, 4.80, -0.05, -8.74, -0.00, -0.00, 0.01, -26.40, 30.60, -63.45
223606, 24.56, 996.12, 143.61, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.32, 4.90, -0.13, -8.70, -0.00, -0.01, 0.01, -26.40, 30.60, -63.45
223648, 24.56, 996.12, 143.65, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.51, 4.84, -0.09, -8.73, -0.01, -0.01, 0.00, -26.40, 30.60, -63.45
223687, 24.56, 996.12, 143.62, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.51, 4.84, -0.03, -8.77, -0.00, 0.00, 0.01, -26.40, 30.60, -63.45
223725, 24.56, 996.12, 143.61, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.51, 4.85, 0.03, -8.75, -0.00, 0.00, 0.00, -26.40, 30.60, -63.45
223772, 24.56, 996.12, 143.63, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.32, 4.91, -0.08, -8.74, -0.00, 0.00, 0.00, -27.60, 32.55, -64.80
223811, 24.56, 996.12, 143.57, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.37, 4.90, -0.11, -8.79, 0.00, -0.00, 0.01, -27.60, 32.55, -64.80
223852, 24.56, 996.13, 143.51, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.37, 4.83, -0.00, -8.70, -0.00, -0.00, 0.00, -26.85, 31.80, -64.20
223893, 24.56, 996.14, 143.46, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.56, 4.87, 0.03, -8.74, -0.00, -0.00, 0.01, -26.85, 31.80, -64.20
223932, 24.56, 996.13, 143.49, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.56, 4.96, -0.06, -8.76, -0.00, -0.00, 0.00, -26.85, 31.80, -64.20
223971, 24.56, 996.13, 143.53, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.56, 4.87, -0.11, -8.70, -0.00, 0.00, 0.01, -26.85, 32.55, -63.75
224016, 24.56, 996.13, 143.55, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.70, 4.91, -0.03, -8.74, -0.01, -0.01, 0.01, -26.85, 32.55, -63.75
224055, 24.56, 996.13, 143.54, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.46, 4.87, 0.01, -8.71, -0.00, -0.00, 0.01, -27.30, 33.15, -63.60
224096, 24.56, 996.13, 143.54, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.37, 4.84, -0.06, -8.72, -0.00, -0.00, 0.01, -27.30, 33.15, -63.60
224136, 24.56, 996.13, 143.52, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.51, 4.82, -0.09, -8.71, -0.00, 0.00, 0.01, -27.30, 33.15, -63.60
224176, 24.56, 996.13, 143.53, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.46, 4.87, -0.17, -8.70, -0.00, 0.00, -0.00, -26.25, 32.70, -63.60
224215, 24.56, 996.12, 143.57, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.51, 4.85, -0.11, -8.69, -0.00, 0.00, 0.00, -26.25, 32.70, -63.60
224260, 24.56, 996.12, 143.63, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.32, 4.87, 0.00, -8.59, 0.00, -0.01, 0.00, -26.40, 32.55, -64.20
224298, 24.56, 996.12, 143.59, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.56, 4.84, -0.05, -8.76, -0.00, -0.01, 0.01, -26.40, 32.55, -64.20
224337, 24.56, 996.12, 143.60, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.70, 4.97, -0.10, -8.66, -0.01, -0.01, 0.00, -26.40, 32.55, -64.20
224377, 24.56, 996.12, 143.57, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.56, 4.91, -0.06, -8.72, -0.00, -0.00, 0.01, -27.60, 31.80, -64.50
224417, 24.56, 996.13, 143.53, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.65, 4.91, -0.07, -8.67, 0.00, -0.02, 0.01, -27.60, 31.80, -64.50
224456, 24.56, 996.13, 143.51, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.56, 4.90, 0.03, -8.74, -0.00, -0.00, 0.00, -27.15, 32.10, -62.70
224503, 24.56, 996.13, 143.49, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.51, 4.84, -0.12, -8.81, -0.01, 0.02, 0.01, -27.15, 32.10, -62.70
224540, 24.56, 996.13, 143.53, 326.50, -31.62, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.56, 4.93, -0.10, -8.72, -0.00, -0.01, 0.00, -27.15, 32.10, -62.70
224580, 24.56, 996.13, 143.54, 326.50, -31.62, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.51, 4.95, -0.04, -8.61, -0.01, -0.01, 0.01, -27.00, 32.70, -64.05
224619, 24.56, 996.13, 143.50, 326.50, -31.62, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.51, 4.87, -0.04, -8.77, -0.01, -0.01, 0.00, -27.00, 32.70, -64.05
224658, 24.56, 996.14, 143.46, 326.50, -31.62, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.32, 4.82, -0.03, -8.57, -0.00, -0.02, 0.01, -26.70, 33.15, -62.85
224697, 24.56, 996.13, 143.50, 326.50, -31.62, -169.75, 3443.15, 8638.28, 0.59, 238.14, 215.90, 5, 26.32, 4.89, -0.08, -8.80, -0.01, 0.00, 0.00, -26.70, 33.15, -62.85
224743, 24.56, 996.13, 143.53, 326.50, -31.62, -169.75, 3443.15, 8638.28, 0.59, 238.14, 213.50, 5, 26.51, 4.92, -0.14, -8.83, -0.00, -0.00, 0.01, -26.70, 33.15, -62.85
224781, 24.56, 996.13, 143.55, 326.50, -31.62, -169.75, 3443.15, 8638.28, 0.59, 238.14, 213.50, 5, 26.65, 4.85, 0.00, -8.65, -0.00, -0.01, 0.01, -26.70, 33.15, -62.85
224820, 24.56, 996.12, 143.57, 326.50, -31.62, -169.75, 3443.15, 8638.28, 0.59, 238.14, 213.50, 5, 26.51, 4.86, -0.04, -8.77, -0.00, -0.01, 0.01, -26.70, 33.15, -62.85
224860, 24.56, 996.12, 143.60, 326.50, -31.62, -169.75, 3443.15, 8638.28, 0.59, 238.14, 213.50, 5, 26.51, 4.80, -0.09, -8.65, -0.01, 0.00, 0.00, -26.70, 33.15, -62.85
224899, 24.56, 996.13, 143.53, 326.50, -31.62, -169.75, 3443.15, 8638.28, 0.59, 238.14, 213.50, 5, 26.46, 4.95, -0.09, -8.80, -0.00, 0.01, 0.00, -26.70, 33.15, -62.85
224938, 24.56, 996.12, 143.60, 326.50, -31.62, -169.75, 3443.15, 8638.28, 0.59, 238.14, 213.50, 5, 26.46, 4.85, -0.09, -8.61, -0.00, -0.02, 0.01, -26.70, 33.15, -62.85
224986, 24.56, 996.12, 143.57, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 213.50, 5, 26.56, 4.87, 0.00, -8.72, -0.00, -0.01, 0.01, -26.70, 33.15, -62.85
225026, 24.56, 996.13, 143.56, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 213.50, 5, 26.27, 4.86, -0.04, -8.62, -0.00, -0.00, 0.01, -26.70, 33.15, -62.85
225066, 24.56, 996.13, 143.50, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 213.50, 5, 26.46, 4.97, -0.17, -8.74, -0.01, -0.00, 0.00, -25.95, 33.15, -64.65
225108, 24.56, 996.13, 143.52, 326.50, -31.56, -169.75, 3443.15, 8638.28, 0.59, 238.14, 213.50, 5, 26.70, 4.83, -0.07, -8.78, 0.00, -0.01, 0.01, -25.95, 33.15, -64.65
